flow_id,src_device_id,dst_device_id,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,packet_count,duration_seconds,timestamp,status,severity
FLOW_001298,DEV_00177,DEV_00100,192.168.92.197,192.168.222.57,26631,5432,TCP,33243755,9327154,8602,2581,2025-12-29T10:27:53.516176,success,critical
FLOW_001299,DEV_00193,DEV_00267,192.168.120.68,192.168.170.62,0,0,ICMP,9043065,46062385,6357,531,2025-12-27T05:27:53.516215,blocked,high
FLOW_001300,DEV_00200,DEV_00199,192.168.13.191,192.168.147.156,48154,514,UDP,26777710,29218376,139,3146,2025-12-31T16:27:53.516253,success,low
FLOW_001301,DEV_00205,DEV_00282,192.168.90.89,192.168.199.181,43652,53,DNS,8384411,26564072,6065,1551,2026-01-01T00:27:53.516300,blocked,medium
FLOW_001302,DEV_00152,DEV_00023,192.168.128.164,192.168.213.74,59799,161,UDP,33369334,8867655,3389,356,2026-01-01T03:27:53.516343,success,low
FLOW_001303,DEV_00175,DEV_00078,192.168.99.36,192.168.120.70,0,0,ICMP,2271499,46248,8546,1315,2025-12-28T03:27:53.516383,blocked,low
FLOW_001304,DEV_00033,DEV_00233,192.168.116.232,192.168.83.62,24745,53,UDP,22782163,10079768,145,2564,2025-12-29T20:27:53.516421,blocked,medium
FLOW_001305,DEV_00045,DEV_00098,192.168.115.11,192.168.235.63,18862,8080,TCP,27763634,1118017,5406,2510,2025-12-27T01:27:53.516462,success,low
FLOW_001306,DEV_00065,DEV_00064,192.168.103.129,192.168.212.254,6607,443,TCP,38832793,18177706,4239,3049,2025-12-31T07:27:53.516500,success,medium
FLOW_001307,DEV_00039,DEV_00145,192.168.100.252,192.168.168.93,60225,139,TCP,32579944,34359415,3654,1087,2025-12-31T14:27:53.516537,success,low
FLOW_001308,DEV_00247,DEV_00280,192.168.115.46,192.168.177.206,58293,161,UDP,3028885,9971638,1593,471,2025-12-29T03:27:53.516575,blocked,low
FLOW_001309,DEV_00252,DEV_00291,192.168.227.83,192.168.133.138,8170,22,TCP,2861263,45705688,9297,1569,2026-01-01T02:27:53.516613,blocked,low
FLOW_001310,DEV_00238,DEV_00267,192.168.66.157,192.168.170.62,15248,53,DNS,24268134,33818591,7767,1850,2025-12-30T16:27:53.516650,success,medium
FLOW_001311,DEV_00214,DEV_00110,192.168.129.31,192.168.191.250,0,0,ICMP,13114626,33151234,2452,1289,2025-12-30T09:27:53.516691,success,low
FLOW_001312,DEV_00104,DEV_00169,192.168.142.106,192.168.24.41,59943,445,TCP,35325309,45604823,9137,3102,2025-12-31T17:27:53.516728,success,low
FLOW_001313,DEV_00129,DEV_00174,192.168.193.181,192.168.115.227,0,0,ICMP,34278261,31657168,2612,30,2025-12-30T21:27:53.516764,success,low
FLOW_001314,DEV_00194,DEV_00023,192.168.142.16,192.168.213.74,36805,162,UDP,20080956,21538884,8211,1830,2026-01-01T20:27:53.516802,success,low
FLOW_001315,DEV_00161,DEV_00107,192.168.147.96,192.168.15.164,56205,3306,TCP,48102573,26174299,9110,1475,2025-12-27T06:27:53.516839,success,low
FLOW_001316,DEV_00070,DEV_00204,192.168.81.245,192.168.163.237,44059,53,UDP,32263671,19833068,1356,1053,2025-12-30T21:27:53.516876,success,low
FLOW_001317,DEV_00199,DEV_00042,192.168.147.156,192.168.74.92,0,0,ICMP,23855422,9552148,9690,3230,2025-12-27T08:27:53.516913,success,low
FLOW_001318,DEV_00160,DEV_00139,192.168.94.99,192.168.90.137,5554,514,UDP,41092889,32133495,1594,3321,2026-01-01T09:27:53.516955,success,low
FLOW_001319,DEV_00125,DEV_00143,192.168.124.27,192.168.127.69,41801,53,DNS,41289775,31366996,476,378,2026-01-02T10:27:53.516993,success,medium
FLOW_001320,DEV_00155,DEV_00116,192.168.236.53,192.168.127.38,0,0,ICMP,24447629,49586365,8902,2872,2025-12-29T21:27:53.517039,blocked,medium
FLOW_001321,DEV_00272,DEV_00269,192.168.155.184,192.168.226.12,62142,445,TCP,34342079,27076574,889,2911,2026-01-01T07:27:53.517081,success,low
FLOW_001322,DEV_00131,DEV_00112,192.168.209.173,192.168.205.64,65094,53,DNS,34559089,8560746,8055,1182,2025-12-27T11:27:53.517122,blocked,high
FLOW_001323,DEV_00061,DEV_00084,192.168.24.242,192.168.16.213,16039,514,UDP,21575130,17719434,9131,168,2025-12-29T00:27:53.517159,success,low
FLOW_001324,DEV_00160,DEV_00270,192.168.94.99,192.168.168.230,26998,514,UDP,31093225,20780625,7543,1932,2025-12-28T09:27:53.517198,success,low
FLOW_001325,DEV_00198,DEV_00212,192.168.151.150,192.168.121.33,0,0,ICMP,250538,45111363,7371,1547,2026-01-01T05:27:53.517235,success,critical
FLOW_001326,DEV_00062,DEV_00094,192.168.226.216,192.168.39.77,39102,123,UDP,33785742,27872968,8811,676,2025-12-28T13:27:53.517276,success,low
FLOW_001327,DEV_00219,DEV_00134,192.168.77.243,192.168.222.92,14523,123,UDP,744566,20090101,5910,2638,2025-12-27T10:27:53.517313,timeout,low
FLOW_001328,DEV_00019,DEV_00207,192.168.102.223,192.168.154.206,64372,53,DNS,2178557,18331834,8907,1444,2025-12-31T05:27:53.517350,success,low
FLOW_001329,DEV_00136,DEV_00106,192.168.191.198,192.168.145.63,0,0,ICMP,38807682,37743576,1510,461,2025-12-28T03:27:53.517387,success,critical
FLOW_001330,DEV_00180,DEV_00051,192.168.52.207,192.168.203.36,18154,123,UDP,7942549,1952248,6380,3070,2025-12-31T04:27:53.517425,success,low
FLOW_001331,DEV_00010,DEV_00159,192.168.30.196,192.168.43.95,25682,161,UDP,42004817,35502514,1563,341,2025-12-29T07:27:53.517468,success,low
FLOW_001332,DEV_00283,DEV_00191,192.168.202.87,192.168.7.53,0,0,ICMP,41786430,16558805,8196,2351,2025-12-31T14:27:53.517505,blocked,low
FLOW_001333,DEV_00100,DEV_00203,192.168.222.57,192.168.215.15,0,0,ICMP,11896226,32807016,6559,1890,2025-12-29T03:27:53.517542,success,low
FLOW_001334,DEV_00108,DEV_00186,192.168.231.223,192.168.127.226,14696,53,DNS,5992843,32583216,4218,2440,2026-01-01T22:27:53.517579,success,low
FLOW_001335,DEV_00285,DEV_00013,192.168.243.199,192.168.114.170,0,0,ICMP,32976647,8742861,3155,822,2025-12-27T05:27:53.517616,success,low
FLOW_001336,DEV_00208,DEV_00059,192.168.120.78,192.168.120.32,0,0,ICMP,2225287,6306780,1238,336,2025-12-31T07:27:53.517652,success,low
FLOW_001337,DEV_00001,DEV_00159,192.168.71.220,192.168.43.95,0,0,ICMP,27695803,16852092,8192,2534,2026-01-01T00:27:53.517689,success,low
FLOW_001338,DEV_00007,DEV_00046,192.168.187.25,192.168.218.156,48611,139,TCP,26426230,6526356,6309,3184,2025-12-31T00:27:53.517726,blocked,medium
FLOW_001339,DEV_00293,DEV_00046,192.168.53.59,192.168.218.156,0,0,ICMP,15044011,35588975,448,1563,2025-12-28T20:27:53.517764,success,low
FLOW_001340,DEV_00119,DEV_00200,192.168.46.247,192.168.13.191,65105,53,DNS,39193913,45337809,6471,485,2026-01-02T05:27:53.517805,blocked,medium
FLOW_001341,DEV_00222,DEV_00157,192.168.98.32,192.168.128.244,12391,53,UDP,24416547,34152955,6349,2325,2025-12-27T16:27:53.517858,success,low
FLOW_001342,DEV_00186,DEV_00242,192.168.127.226,192.168.183.75,56352,8080,TCP,24287595,45769963,7283,2532,2025-12-31T14:27:53.517896,success,medium
FLOW_001343,DEV_00061,DEV_00060,192.168.24.242,192.168.209.84,0,0,ICMP,31309391,45360817,8187,843,2025-12-27T00:27:53.517936,blocked,medium
FLOW_001344,DEV_00003,DEV_00219,192.168.132.152,192.168.77.243,0,0,ICMP,4216987,2344440,8591,1406,2025-12-27T06:27:53.517978,success,high
FLOW_001345,DEV_00246,DEV_00151,192.168.248.142,192.168.53.133,46693,123,UDP,27563188,18374953,4458,2033,2026-01-02T03:27:53.518026,success,low
FLOW_001346,DEV_00253,DEV_00218,192.168.230.167,192.168.188.64,0,0,ICMP,17705953,49348729,5495,2123,2025-12-28T23:27:53.518072,success,low
FLOW_001347,DEV_00136,DEV_00228,192.168.191.198,192.168.209.88,24196,3306,TCP,18460153,29752977,4150,3538,2025-12-30T07:27:53.518111,success,medium
FLOW_001348,DEV_00013,DEV_00188,192.168.114.170,192.168.87.153,33474,123,UDP,40300032,43449967,101,2291,2025-12-30T19:27:53.518149,success,medium
FLOW_001349,DEV_00162,DEV_00117,192.168.199.217,192.168.185.161,0,0,ICMP,15906469,29590161,5734,1146,2025-12-27T19:27:53.518186,blocked,low
FLOW_001350,DEV_00269,DEV_00004,192.168.226.12,192.168.110.176,0,0,ICMP,13336084,48949114,8753,1524,2025-12-29T09:27:53.518224,success,low
FLOW_001351,DEV_00127,DEV_00210,192.168.166.28,192.168.104.170,64988,53,DNS,46749975,18568872,488,1945,2025-12-31T08:27:53.518268,success,low
FLOW_001352,DEV_00141,DEV_00045,192.168.148.162,192.168.115.11,0,0,ICMP,14658246,11856753,4229,3435,2026-01-02T09:27:53.518305,success,low
FLOW_001353,DEV_00073,DEV_00210,192.168.168.66,192.168.104.170,0,0,ICMP,35766643,30330329,9536,1769,2025-12-31T12:27:53.518342,success,low
FLOW_001354,DEV_00144,DEV_00220,192.168.5.32,192.168.243.233,0,0,ICMP,28983318,2506127,4067,895,2026-01-01T06:27:53.518382,blocked,low
FLOW_001355,DEV_00243,DEV_00136,192.168.225.217,192.168.191.198,39994,443,TCP,3602888,47560972,9440,1162,2026-01-01T23:27:53.518419,success,low
FLOW_001356,DEV_00251,DEV_00224,192.168.244.193,192.168.200.68,53727,139,TCP,7393819,45772476,9780,1344,2026-01-01T11:27:53.518457,success,high
FLOW_001357,DEV_00237,DEV_00245,192.168.213.163,192.168.27.158,34995,53,DNS,15841751,1458237,7007,358,2025-12-30T21:27:53.518494,success,medium
FLOW_001358,DEV_00191,DEV_00139,192.168.7.53,192.168.90.137,39692,53,DNS,22910628,1538697,5645,2739,2025-12-26T20:27:53.518531,success,low
FLOW_001359,DEV_00240,DEV_00015,192.168.178.149,192.168.243.55,35617,53,DNS,22422523,29038988,7717,248,2025-12-28T13:27:53.518569,success,medium
FLOW_001360,DEV_00062,DEV_00083,192.168.226.216,192.168.107.180,58895,162,UDP,6365565,14658111,9348,450,2026-01-01T08:27:53.518607,success,low
FLOW_001361,DEV_00267,DEV_00153,192.168.170.62,192.168.45.196,49285,3306,TCP,16674000,33435708,6747,2051,2025-12-28T22:27:53.518651,success,high
FLOW_001362,DEV_00006,DEV_00252,192.168.167.225,192.168.227.83,3964,8443,TCP,43028954,24385125,1961,123,2025-12-29T03:27:53.518688,success,low
FLOW_001363,DEV_00271,DEV_00105,192.168.2.129,192.168.39.62,0,0,ICMP,34379321,13172072,184,934,2025-12-30T23:27:53.518731,success,medium
FLOW_001364,DEV_00222,DEV_00169,192.168.98.32,192.168.24.41,0,0,ICMP,19532403,17604106,2128,1963,2025-12-31T17:27:53.518768,success,low
FLOW_001365,DEV_00232,DEV_00285,192.168.174.165,192.168.243.199,44488,162,UDP,17202036,16489049,1365,1754,2025-12-28T10:27:53.518806,success,low
FLOW_001366,DEV_00137,DEV_00134,192.168.254.109,192.168.222.92,0,0,ICMP,36965399,37713149,9390,1293,2025-12-27T10:27:53.518843,success,low
FLOW_001367,DEV_00018,DEV_00238,192.168.206.243,192.168.66.157,0,0,ICMP,47865224,22969985,2541,1734,2025-12-27T02:27:53.518879,success,low
FLOW_001368,DEV_00082,DEV_00107,192.168.177.31,192.168.15.164,9565,3389,TCP,40139026,44184338,6599,1561,2025-12-31T14:27:53.518917,success,high
FLOW_001369,DEV_00085,DEV_00127,192.168.24.231,192.168.166.28,0,0,ICMP,23664311,17766312,62,1003,2026-01-02T09:27:53.518960,success,low
FLOW_001370,DEV_00181,DEV_00141,192.168.221.94,192.168.148.162,12820,445,TCP,13990980,10962494,431,482,2026-01-01T03:27:53.518999,blocked,low
FLOW_001371,DEV_00048,DEV_00287,192.168.7.189,192.168.91.172,0,0,ICMP,19609727,8591567,3294,322,2025-12-28T00:27:53.519049,success,low
FLOW_001372,DEV_00197,DEV_00266,192.168.102.142,192.168.94.101,60567,53,UDP,20196945,35456766,2048,3203,2026-01-02T08:27:53.519087,success,high
FLOW_001373,DEV_00178,DEV_00153,192.168.91.240,192.168.45.196,0,0,ICMP,14597252,34642051,5890,1817,2025-12-28T12:27:53.519125,success,medium
FLOW_001374,DEV_00270,DEV_00077,192.168.168.230,192.168.48.240,0,0,ICMP,42821242,45628028,5374,970,2025-12-28T02:27:53.519161,blocked,low
FLOW_001375,DEV_00081,DEV_00250,192.168.3.67,192.168.107.140,45489,123,UDP,34575919,9266707,7163,1125,2026-01-01T07:27:53.519199,success,medium
FLOW_001376,DEV_00176,DEV_00095,192.168.129.83,192.168.106.248,0,0,ICMP,46007328,28105474,8658,3209,2025-12-28T02:27:53.519236,success,low
FLOW_001377,DEV_00022,DEV_00126,192.168.78.204,192.168.124.90,34663,80,TCP,38600280,28402041,5389,3461,2025-12-30T11:27:53.519277,success,low
FLOW_001378,DEV_00174,DEV_00008,192.168.115.227,192.168.111.25,0,0,ICMP,39272449,49623817,1896,2921,2025-12-30T05:27:53.519314,success,low
FLOW_001379,DEV_00131,DEV_00149,192.168.209.173,192.168.161.192,20060,53,DNS,15926851,22309514,448,1818,2025-12-29T07:27:53.519351,success,low
FLOW_001380,DEV_00108,DEV_00190,192.168.231.223,192.168.141.216,0,0,ICMP,4161053,34077283,2207,2720,2026-01-01T01:27:53.519388,success,medium
FLOW_001381,DEV_00232,DEV_00256,192.168.174.165,192.168.111.81,25410,53,DNS,24826172,19050416,1934,517,2025-12-31T09:27:53.519429,success,low
FLOW_001382,DEV_00128,DEV_00249,192.168.48.48,192.168.216.170,3549,53,DNS,33115627,4169185,4679,3581,2025-12-30T04:27:53.519467,blocked,low
FLOW_001383,DEV_00159,DEV_00293,192.168.43.95,192.168.53.59,59769,53,DNS,48293504,7081614,7159,1747,2026-01-01T07:27:53.519504,success,low
FLOW_001384,DEV_00251,DEV_00061,192.168.244.193,192.168.24.242,24880,514,UDP,14830948,23052402,499,692,2025-12-28T21:27:53.519541,success,low
FLOW_001385,DEV_00011,DEV_00194,192.168.90.2,192.168.142.16,0,0,ICMP,10270675,32938410,2427,2784,2025-12-28T13:27:53.519578,success,low
FLOW_001386,DEV_00145,DEV_00190,192.168.168.93,192.168.141.216,42155,3306,TCP,18542616,6927007,8143,2610,2026-01-02T04:27:53.519618,success,low
FLOW_001387,DEV_00285,DEV_00124,192.168.243.199,192.168.131.192,0,0,ICMP,41774497,22562896,5966,1783,2025-12-31T17:27:53.519655,timeout,low
FLOW_001388,DEV_00110,DEV_00105,192.168.191.250,192.168.39.62,0,0,ICMP,46933051,27824260,6805,2085,2026-01-02T03:27:53.519695,success,medium
FLOW_001389,DEV_00004,DEV_00156,192.168.110.176,192.168.237.112,33971,8443,TCP,48153351,3410244,4822,823,2026-01-01T20:27:53.519732,success,low
FLOW_001390,DEV_00242,DEV_00288,192.168.183.75,192.168.58.156,0,0,ICMP,6274088,41993285,9497,1872,2025-12-27T11:27:53.519769,success,low
FLOW_001391,DEV_00024,DEV_00126,192.168.129.39,192.168.124.90,45586,8443,TCP,2419160,35132406,9443,2121,2025-12-28T07:27:53.519809,success,low
FLOW_001392,DEV_00046,DEV_00018,192.168.218.156,192.168.206.243,0,0,ICMP,40078672,5253307,1531,443,2025-12-29T18:27:53.519846,blocked,low
FLOW_001393,DEV_00146,DEV_00025,192.168.181.25,192.168.134.157,47434,3306,TCP,46034929,45490907,3898,2899,2025-12-31T09:27:53.519883,blocked,low
FLOW_001394,DEV_00022,DEV_00096,192.168.78.204,192.168.237.116,44874,3306,TCP,36463244,37615710,7342,2125,2025-12-31T21:27:53.519920,blocked,critical
FLOW_001395,DEV_00273,DEV_00109,192.168.42.166,192.168.151.37,0,0,ICMP,34878799,6666673,6763,3166,2025-12-28T21:27:53.519961,success,low
FLOW_001396,DEV_00070,DEV_00005,192.168.81.245,192.168.160.163,34611,53,UDP,12455115,19726494,3063,3043,2025-12-29T09:27:53.519999,success,low
FLOW_001397,DEV_00212,DEV_00158,192.168.121.33,192.168.207.110,0,0,ICMP,17291180,31078216,9165,796,2025-12-31T22:27:53.520045,success,low
FLOW_001398,DEV_00123,DEV_00228,192.168.91.43,192.168.209.88,0,0,ICMP,45842122,46510338,9015,1944,2025-12-28T23:27:53.520082,blocked,low
FLOW_001399,DEV_00087,DEV_00161,192.168.9.74,192.168.147.96,30244,53,DNS,20532418,17263443,6301,3341,2025-12-27T04:27:53.520120,success,medium
FLOW_001400,DEV_00172,DEV_00128,192.168.51.232,192.168.48.48,22456,8080,TCP,29337571,27070162,5104,2678,2026-01-01T04:27:53.520158,success,low
FLOW_001401,DEV_00194,DEV_00006,192.168.142.16,192.168.167.225,51203,53,DNS,26204290,28071702,8519,262,2026-01-01T09:27:53.520199,success,low
FLOW_001402,DEV_00296,DEV_00075,192.168.179.133,192.168.247.141,51625,123,UDP,17870497,25750352,9188,2010,2026-01-01T05:27:53.520238,success,low
FLOW_001403,DEV_00118,DEV_00250,192.168.216.159,192.168.107.140,0,0,ICMP,45331460,47801647,1063,835,2025-12-28T05:27:53.520274,success,high
FLOW_001404,DEV_00267,DEV_00168,192.168.170.62,192.168.43.116,17054,53,DNS,17817191,22126052,5381,2393,2025-12-29T14:27:53.520312,success,high
FLOW_001405,DEV_00231,DEV_00205,192.168.4.181,192.168.90.89,0,0,ICMP,33716646,25862045,9211,2773,2026-01-02T16:27:53.520350,success,low
FLOW_001406,DEV_00068,DEV_00204,192.168.162.185,192.168.163.237,28834,53,DNS,42892570,17142942,9867,1082,2025-12-31T10:27:53.520387,timeout,high
FLOW_001407,DEV_00019,DEV_00190,192.168.102.223,192.168.141.216,17759,53,DNS,23832582,12944252,4127,3276,2025-12-31T00:27:53.520425,success,low
FLOW_001408,DEV_00262,DEV_00221,192.168.159.18,192.168.203.10,30902,53,DNS,24740363,9213344,840,1023,2025-12-30T05:27:53.520462,success,low
FLOW_001409,DEV_00271,DEV_00178,192.168.2.129,192.168.91.240,23327,8443,TCP,25103256,42100813,1669,965,2025-12-31T07:27:53.520499,success,medium
FLOW_001410,DEV_00279,DEV_00045,192.168.154.225,192.168.115.11,0,0,ICMP,12469258,47618700,9228,2051,2025-12-28T15:27:53.520536,blocked,low
FLOW_001411,DEV_00096,DEV_00252,192.168.237.116,192.168.227.83,19318,443,TCP,13905543,13720858,8987,393,2026-01-02T16:27:53.520576,success,high
FLOW_001412,DEV_00259,DEV_00040,192.168.147.153,192.168.35.12,3524,53,DNS,10140336,8516862,9891,334,2025-12-28T01:27:53.520614,success,low
FLOW_001413,DEV_00152,DEV_00210,192.168.128.164,192.168.104.170,0,0,ICMP,22397840,8905816,7760,78,2025-12-31T18:27:53.520651,success,low
FLOW_001414,DEV_00058,DEV_00150,192.168.88.156,192.168.90.247,60240,514,UDP,13001809,3003035,5123,3553,2026-01-02T15:27:53.520688,success,low
FLOW_001415,DEV_00188,DEV_00064,192.168.87.153,192.168.212.254,29080,53,UDP,727527,39952592,2519,574,2026-01-01T13:27:53.520725,success,low
FLOW_001416,DEV_00103,DEV_00237,192.168.60.18,192.168.213.163,30319,3306,TCP,10401811,2934579,4653,1007,2026-01-01T19:27:53.520766,success,low
FLOW_001417,DEV_00045,DEV_00093,192.168.115.11,192.168.16.143,27974,53,DNS,26719054,2901601,2885,908,2025-12-31T13:27:53.520803,success,high
FLOW_001418,DEV_00174,DEV_00263,192.168.115.227,192.168.2.81,51017,443,TCP,16814005,30446664,5348,1359,2025-12-30T02:27:53.520843,success,low
FLOW_001419,DEV_00028,DEV_00125,192.168.80.47,192.168.124.27,59458,53,DNS,3855039,9661991,7459,2966,2025-12-30T08:27:53.520881,success,low
FLOW_001420,DEV_00224,DEV_00283,192.168.200.68,192.168.202.87,28959,53,DNS,21421705,31028579,1255,3165,2026-01-01T22:27:53.520918,timeout,low
FLOW_001421,DEV_00197,DEV_00234,192.168.102.142,192.168.115.23,12835,123,UDP,24493186,12591287,9420,3291,2025-12-31T06:27:53.520964,success,high
FLOW_001422,DEV_00190,DEV_00140,192.168.141.216,192.168.236.16,0,0,ICMP,5496359,28092100,5430,1938,2026-01-02T02:27:53.521009,blocked,low
FLOW_001423,DEV_00056,DEV_00272,192.168.243.165,192.168.155.184,10717,161,UDP,11854046,26571507,4352,1689,2025-12-28T01:27:53.521048,success,low
FLOW_001424,DEV_00057,DEV_00295,192.168.207.207,192.168.102.57,48258,22,TCP,20440598,4618799,1071,1323,2025-12-30T10:27:53.521085,success,low
FLOW_001425,DEV_00026,DEV_00115,192.168.25.143,192.168.100.200,26671,161,UDP,48546987,16630549,3684,1707,2025-12-31T13:27:53.521122,success,low
FLOW_001426,DEV_00189,DEV_00155,192.168.250.49,192.168.236.53,46935,53,UDP,194591,38764791,8861,1155,2026-01-01T10:27:53.521160,success,critical
FLOW_001427,DEV_00230,DEV_00017,192.168.221.176,192.168.221.81,52554,162,UDP,719775,18089596,7232,252,2026-01-01T12:27:53.521198,blocked,low
FLOW_001428,DEV_00087,DEV_00284,192.168.9.74,192.168.112.23,14928,514,UDP,49986140,31588291,1526,1840,2025-12-26T20:27:53.521241,blocked,low
FLOW_001429,DEV_00056,DEV_00234,192.168.243.165,192.168.115.23,30151,53,DNS,2470386,23797303,9910,387,2025-12-28T10:27:53.521278,timeout,low
FLOW_001430,DEV_00289,DEV_00123,192.168.88.243,192.168.91.43,46993,80,TCP,3839081,46012034,5697,2954,2025-12-29T20:27:53.521316,blocked,low
FLOW_001431,DEV_00281,DEV_00097,192.168.157.71,192.168.186.172,43652,53,UDP,32757687,39517692,3481,1540,2025-12-30T15:27:53.521357,success,low
FLOW_001432,DEV_00132,DEV_00155,192.168.96.178,192.168.236.53,23986,5432,TCP,23819938,10015564,5483,2339,2025-12-31T13:27:53.521395,blocked,low
FLOW_001433,DEV_00255,DEV_00196,192.168.19.14,192.168.11.109,0,0,ICMP,26303929,12074769,212,1921,2025-12-27T23:27:53.521437,blocked,low
FLOW_001434,DEV_00094,DEV_00232,192.168.39.77,192.168.174.165,44385,443,TCP,27559691,1749584,2118,3401,2025-12-26T23:27:53.521474,success,medium
FLOW_001435,DEV_00034,DEV_00064,192.168.129.96,192.168.212.254,57433,53,DNS,49627362,7888084,442,2484,2025-12-31T08:27:53.521511,success,low
FLOW_001436,DEV_00143,DEV_00294,192.168.127.69,192.168.196.220,37445,80,TCP,43867856,31363654,812,201,2025-12-31T14:27:53.521551,timeout,low
FLOW_001437,DEV_00087,DEV_00272,192.168.9.74,192.168.155.184,61911,139,TCP,30993136,31201636,8053,3487,2025-12-28T10:27:53.521589,success,low
FLOW_001438,DEV_00238,DEV_00069,192.168.66.157,192.168.39.106,9507,53,DNS,7058692,37793675,5512,1749,2025-12-26T19:27:53.521626,success,medium
FLOW_001439,DEV_00157,DEV_00224,192.168.128.244,192.168.200.68,33192,445,TCP,13574904,42663883,5219,2436,2025-12-29T20:27:53.521664,success,medium
FLOW_001440,DEV_00086,DEV_00077,192.168.102.66,192.168.48.240,57733,80,TCP,13734082,24722664,6584,984,2025-12-27T15:27:53.521702,blocked,low
FLOW_001441,DEV_00272,DEV_00090,192.168.155.184,192.168.49.240,0,0,ICMP,33285365,23952893,1744,1739,2025-12-28T17:27:53.521741,success,medium
FLOW_001442,DEV_00214,DEV_00244,192.168.129.31,192.168.193.202,36501,53,UDP,36976864,8772416,1861,2008,2025-12-28T09:27:53.521781,success,low
FLOW_001443,DEV_00256,DEV_00231,192.168.111.81,192.168.4.181,57602,514,UDP,41805662,44739416,5467,2682,2025-12-27T20:27:53.521819,success,low
FLOW_001444,DEV_00297,DEV_00241,192.168.221.67,192.168.247.88,24005,443,TCP,2422496,5385837,3289,253,2025-12-29T15:27:53.521857,blocked,low
FLOW_001445,DEV_00077,DEV_00197,192.168.48.240,192.168.102.142,38859,53,DNS,38158018,28201170,9599,2357,2025-12-31T16:27:53.521894,success,low
