event_id,device_id,resource_id,access_type,outcome,timestamp,data_size_bytes
RACCESS_001078,DEV_00259,RES_0053,read,denied,2025-12-29T16:27:53.721219,184515972
RACCESS_001079,DEV_00203,RES_0036,delete,denied,2026-01-02T03:27:53.721228,629409019
RACCESS_001080,DEV_00264,RES_0005,execute,allowed,2026-01-01T08:27:53.721236,699211958
RACCESS_001081,DEV_00046,RES_0008,write,allowed,2025-12-27T19:27:53.721244,324966491
RACCESS_001082,DEV_00249,RES_0007,delete,allowed,2025-12-31T22:27:53.721252,524077851
RACCESS_001083,DEV_00135,RES_0079,write,allowed,2026-01-02T03:27:53.721260,896535917
RACCESS_001084,DEV_00118,RES_0065,write,allowed,2025-12-27T03:27:53.721269,772504090
RACCESS_001085,DEV_00189,RES_0047,write,allowed,2025-12-31T07:27:53.721277,85483880
RACCESS_001086,DEV_00178,RES_0059,write,allowed,2026-01-02T05:27:53.721285,239026325
RACCESS_001087,DEV_00285,RES_0068,delete,allowed,2026-01-01T08:27:53.721294,703698298
RACCESS_001088,DEV_00214,RES_0000,write,allowed,2025-12-29T16:27:53.721305,922828857
RACCESS_001089,DEV_00014,RES_0054,write,allowed,2025-12-27T16:27:53.721313,673670146
RACCESS_001090,DEV_00015,RES_0049,execute,allowed,2026-01-02T13:27:53.721321,146694976
RACCESS_001091,DEV_00113,RES_0012,execute,allowed,2026-01-02T05:27:53.721329,944383583
RACCESS_001092,DEV_00270,RES_0012,read,allowed,2025-12-30T04:27:53.721337,145306858
RACCESS_001093,DEV_00054,RES_0055,write,allowed,2025-12-27T13:27:53.721348,438014667
RACCESS_001094,DEV_00183,RES_0016,write,allowed,2026-01-01T12:27:53.721356,616276063
RACCESS_001095,DEV_00271,RES_0053,delete,allowed,2025-12-28T15:27:53.721364,89764744
RACCESS_001096,DEV_00100,RES_0029,delete,allowed,2026-01-01T13:27:53.721375,170988951
RACCESS_001097,DEV_00051,RES_0048,execute,denied,2025-12-29T16:27:53.721383,194314074
RACCESS_001098,DEV_00167,RES_0027,execute,allowed,2026-01-01T22:27:53.721391,906766914
RACCESS_001099,DEV_00106,RES_0066,read,denied,2025-12-28T04:27:53.721399,290239032
RACCESS_001100,DEV_00264,RES_0057,execute,allowed,2025-12-28T16:27:53.721408,498939941
RACCESS_001101,DEV_00038,RES_0009,read,denied,2026-01-02T05:27:53.721419,730640781
RACCESS_001102,DEV_00125,RES_0025,write,allowed,2025-12-28T21:27:53.721428,673489549
RACCESS_001103,DEV_00204,RES_0023,delete,allowed,2025-12-31T10:27:53.721436,92804501
RACCESS_001104,DEV_00198,RES_0077,delete,allowed,2026-01-01T02:27:53.721444,594652554
RACCESS_001105,DEV_00165,RES_0072,read,denied,2025-12-27T04:27:53.721452,74378658
RACCESS_001106,DEV_00184,RES_0069,write,allowed,2025-12-27T02:27:53.721460,98593501
RACCESS_001107,DEV_00009,RES_0001,write,allowed,2025-12-29T03:27:53.721470,463845741
RACCESS_001108,DEV_00240,RES_0041,read,allowed,2025-12-31T18:27:53.721478,513106731
RACCESS_001109,DEV_00118,RES_0028,execute,allowed,2025-12-27T04:27:53.721486,833287959
RACCESS_001110,DEV_00231,RES_0078,write,allowed,2025-12-30T00:27:53.721495,952820214
RACCESS_001111,DEV_00267,RES_0078,write,allowed,2025-12-28T16:27:53.721503,305774193
RACCESS_001112,DEV_00265,RES_0043,execute,allowed,2025-12-27T22:27:53.721511,950774419
RACCESS_001113,DEV_00242,RES_0029,write,allowed,2025-12-30T13:27:53.721518,941887936
RACCESS_001114,DEV_00159,RES_0029,write,allowed,2025-12-28T17:27:53.721526,748958271
RACCESS_001115,DEV_00080,RES_0024,delete,allowed,2025-12-31T00:27:53.721534,157826098
RACCESS_001116,DEV_00111,RES_0073,read,allowed,2025-12-29T05:27:53.721542,784045480
RACCESS_001117,DEV_00257,RES_0053,write,denied,2026-01-01T16:27:53.721551,925023890
RACCESS_001118,DEV_00122,RES_0062,delete,allowed,2025-12-30T16:27:53.721559,537473291
RACCESS_001119,DEV_00277,RES_0057,write,allowed,2025-12-28T09:27:53.721567,651535102
RACCESS_001120,DEV_00239,RES_0021,write,allowed,2026-01-01T01:27:53.721575,550146417
RACCESS_001121,DEV_00042,RES_0065,write,allowed,2025-12-27T10:27:53.721586,694462063
RACCESS_001122,DEV_00187,RES_0036,read,allowed,2026-01-02T09:27:53.721595,963864054
RACCESS_001123,DEV_00116,RES_0067,read,allowed,2026-01-01T16:27:53.721604,857367594
RACCESS_001124,DEV_00289,RES_0017,delete,allowed,2025-12-30T14:27:53.721613,433186855
RACCESS_001125,DEV_00107,RES_0025,read,allowed,2025-12-28T22:27:53.721621,244600199
RACCESS_001126,DEV_00293,RES_0074,delete,allowed,2025-12-27T00:27:53.721629,754014934
RACCESS_001127,DEV_00079,RES_0062,delete,allowed,2025-12-31T13:27:53.721640,244154087
RACCESS_001128,DEV_00082,RES_0009,write,allowed,2025-12-31T11:27:53.721651,897433332
RACCESS_001129,DEV_00022,RES_0052,delete,allowed,2026-01-02T02:27:53.721660,805326139
RACCESS_001130,DEV_00164,RES_0011,delete,allowed,2025-12-27T14:27:53.721668,235569599
RACCESS_001131,DEV_00188,RES_0015,write,denied,2025-12-31T05:27:53.721676,653231676
RACCESS_001132,DEV_00157,RES_0072,write,allowed,2026-01-01T23:27:53.721684,203428500
RACCESS_001133,DEV_00097,RES_0006,write,allowed,2025-12-30T09:27:53.721693,160526352
RACCESS_001134,DEV_00087,RES_0069,delete,allowed,2026-01-01T16:27:53.721701,594143161
RACCESS_001135,DEV_00084,RES_0037,write,allowed,2025-12-29T14:27:53.721709,364274148
RACCESS_001136,DEV_00008,RES_0073,delete,allowed,2025-12-30T13:27:53.721717,439586642
RACCESS_001137,DEV_00151,RES_0046,delete,allowed,2025-12-27T09:27:53.721726,766479981
RACCESS_001138,DEV_00004,RES_0027,write,allowed,2025-12-29T23:27:53.721734,300412967
RACCESS_001139,DEV_00163,RES_0031,read,allowed,2025-12-28T14:27:53.721742,329633777
RACCESS_001140,DEV_00126,RES_0038,execute,allowed,2025-12-29T18:27:53.721750,449873515
RACCESS_001141,DEV_00151,RES_0031,write,allowed,2025-12-31T14:27:53.721758,165560802
RACCESS_001142,DEV_00195,RES_0007,delete,denied,2025-12-31T20:27:53.721767,64777760
RACCESS_001143,DEV_00217,RES_0015,read,allowed,2025-12-28T20:27:53.721775,772019510
RACCESS_001144,DEV_00005,RES_0034,write,allowed,2025-12-29T05:27:53.721783,818984930
RACCESS_001145,DEV_00180,RES_0003,delete,allowed,2025-12-28T18:27:53.721791,141261186
RACCESS_001146,DEV_00129,RES_0013,execute,allowed,2026-01-02T05:27:53.721803,658695777
RACCESS_001147,DEV_00226,RES_0070,write,allowed,2025-12-27T05:27:53.721811,584081882
RACCESS_001148,DEV_00051,RES_0061,read,allowed,2025-12-30T15:27:53.721819,155722658
RACCESS_001149,DEV_00028,RES_0062,delete,denied,2025-12-28T17:27:53.721827,338833950
RACCESS_001150,DEV_00038,RES_0058,execute,allowed,2025-12-30T10:27:53.721835,142319339
RACCESS_001151,DEV_00188,RES_0015,read,allowed,2026-01-01T18:27:53.721844,464666928
RACCESS_001152,DEV_00174,RES_0064,execute,allowed,2026-01-01T21:27:53.721852,72159535
RACCESS_001153,DEV_00293,RES_0050,execute,allowed,2025-12-28T11:27:53.721860,922250578
RACCESS_001154,DEV_00233,RES_0043,write,denied,2025-12-29T14:27:53.721868,158542608
RACCESS_001155,DEV_00240,RES_0078,execute,allowed,2025-12-29T15:27:53.721876,920164634
RACCESS_001156,DEV_00292,RES_0078,delete,allowed,2025-12-30T02:27:53.721884,843055615
RACCESS_001157,DEV_00147,RES_0007,write,allowed,2026-01-01T02:27:53.721892,591622619
RACCESS_001158,DEV_00077,RES_0055,write,allowed,2025-12-30T03:27:53.721900,258702586
RACCESS_001159,DEV_00209,RES_0052,execute,allowed,2026-01-02T14:27:53.721908,174777567
RACCESS_001160,DEV_00286,RES_0079,delete,allowed,2025-12-30T15:27:53.721919,871540369
RACCESS_001161,DEV_00188,RES_0040,delete,allowed,2026-01-01T22:27:53.721927,926255481
RACCESS_001162,DEV_00058,RES_0062,delete,allowed,2025-12-27T12:27:53.721936,395087759
RACCESS_001163,DEV_00264,RES_0027,write,allowed,2025-12-29T23:27:53.721944,472702254
RACCESS_001164,DEV_00009,RES_0075,delete,allowed,2025-12-30T10:27:53.721952,410137746
RACCESS_001165,DEV_00071,RES_0077,delete,denied,2025-12-29T00:27:53.721960,197880032
RACCESS_001166,DEV_00110,RES_0000,delete,allowed,2025-12-26T19:27:53.721971,316321987
RACCESS_001167,DEV_00113,RES_0052,delete,denied,2025-12-27T11:27:53.721984,242693472
RACCESS_001168,DEV_00245,RES_0039,execute,allowed,2025-12-27T18:27:53.721993,542377986
RACCESS_001169,DEV_00243,RES_0054,write,allowed,2025-12-30T19:27:53.722009,901988868
RACCESS_001170,DEV_00298,RES_0012,execute,allowed,2026-01-01T10:27:53.722025,797404515
RACCESS_001171,DEV_00188,RES_0056,execute,allowed,2026-01-01T04:27:53.722037,957608363
RACCESS_001172,DEV_00288,RES_0075,delete,allowed,2025-12-29T11:27:53.722050,812678162
RACCESS_001173,DEV_00128,RES_0027,delete,allowed,2026-01-01T18:27:53.722069,862390836
RACCESS_001174,DEV_00269,RES_0053,write,allowed,2025-12-30T22:27:53.722083,502836732
RACCESS_001175,DEV_00251,RES_0071,read,allowed,2025-12-31T12:27:53.722096,763302105
RACCESS_001176,DEV_00223,RES_0058,execute,allowed,2025-12-28T19:27:53.722105,490529048
RACCESS_001177,DEV_00090,RES_0007,read,allowed,2026-01-01T12:27:53.722114,663211810
RACCESS_001178,DEV_00121,RES_0077,read,allowed,2026-01-02T11:27:53.722122,97700142
RACCESS_001179,DEV_00143,RES_0040,read,allowed,2025-12-29T02:27:53.722130,145419038
RACCESS_001180,DEV_00145,RES_0038,delete,allowed,2026-01-02T10:27:53.722139,662789600
RACCESS_001181,DEV_00017,RES_0029,execute,allowed,2026-01-01T07:27:53.722147,325605905
RACCESS_001182,DEV_00235,RES_0020,delete,allowed,2025-12-30T11:27:53.722155,241024986
RACCESS_001183,DEV_00028,RES_0045,execute,denied,2025-12-29T06:27:53.722163,736115121
RACCESS_001184,DEV_00011,RES_0040,read,allowed,2025-12-31T13:27:53.722172,997200757
RACCESS_001185,DEV_00030,RES_0003,execute,allowed,2025-12-27T06:27:53.722184,185470413
RACCESS_001186,DEV_00258,RES_0036,execute,allowed,2025-12-30T04:27:53.722192,997574924
RACCESS_001187,DEV_00173,RES_0043,execute,allowed,2025-12-31T20:27:53.722201,155671401
RACCESS_001188,DEV_00201,RES_0000,read,denied,2025-12-28T22:27:53.722210,867919218
RACCESS_001189,DEV_00190,RES_0076,execute,allowed,2026-01-01T11:27:53.722218,883673315
RACCESS_001190,DEV_00048,RES_0073,read,allowed,2025-12-30T17:27:53.722228,490988487
RACCESS_001191,DEV_00154,RES_0074,read,allowed,2025-12-29T17:27:53.722238,558663714
RACCESS_001192,DEV_00145,RES_0066,write,denied,2025-12-28T07:27:53.722249,907504480
RACCESS_001193,DEV_00036,RES_0023,read,allowed,2025-12-26T16:27:53.722258,702620739
RACCESS_001194,DEV_00096,RES_0059,write,allowed,2025-12-28T07:27:53.722266,972346116
RACCESS_001195,DEV_00063,RES_0009,delete,allowed,2025-12-28T05:27:53.722274,608041668
RACCESS_001196,DEV_00175,RES_0004,execute,allowed,2025-12-28T23:27:53.722282,203455578
RACCESS_001197,DEV_00056,RES_0029,write,allowed,2026-01-01T18:27:53.722290,353155541
RACCESS_001198,DEV_00192,RES_0017,execute,allowed,2026-01-01T07:27:53.722298,558743916
RACCESS_001199,DEV_00201,RES_0052,execute,allowed,2025-12-26T20:27:53.722306,647985364
RACCESS_001200,DEV_00023,RES_0022,write,denied,2025-12-29T16:27:53.722314,601810900
RACCESS_001201,DEV_00077,RES_0070,execute,allowed,2026-01-02T01:27:53.722322,587539910
RACCESS_001202,DEV_00291,RES_0058,read,allowed,2025-12-27T11:27:53.722331,332050185
RACCESS_001203,DEV_00252,RES_0020,read,allowed,2026-01-01T06:27:53.722339,637312179
RACCESS_001204,DEV_00046,RES_0063,execute,allowed,2026-01-02T08:27:53.722347,578960530
RACCESS_001205,DEV_00198,RES_0029,write,allowed,2025-12-29T11:27:53.722358,633745504
RACCESS_001206,DEV_00288,RES_0032,write,allowed,2025-12-31T22:27:53.722367,308197359
RACCESS_001207,DEV_00024,RES_0078,execute,allowed,2026-01-02T15:27:53.722375,700509082
RACCESS_001208,DEV_00129,RES_0031,execute,allowed,2025-12-27T08:27:53.722383,605102930
RACCESS_001209,DEV_00166,RES_0063,read,allowed,2026-01-01T14:27:53.722391,554486694
RACCESS_001210,DEV_00189,RES_0029,delete,allowed,2026-01-01T08:27:53.722399,245204258
RACCESS_001211,DEV_00038,RES_0050,delete,allowed,2026-01-01T09:27:53.722407,661763205
RACCESS_001212,DEV_00224,RES_0031,delete,allowed,2026-01-01T20:27:53.722415,812450266
RACCESS_001213,DEV_00005,RES_0069,execute,allowed,2025-12-27T16:27:53.722423,559512393
RACCESS_001214,DEV_00202,RES_0003,execute,allowed,2025-12-29T06:27:53.722431,254263635
RACCESS_001215,DEV_00278,RES_0010,write,allowed,2025-12-30T06:27:53.722440,515348502
RACCESS_001216,DEV_00079,RES_0049,write,allowed,2025-12-30T20:27:53.722448,546264503
RACCESS_001217,DEV_00122,RES_0060,delete,allowed,2026-01-02T03:27:53.722457,423567997
RACCESS_001218,DEV_00034,RES_0036,read,denied,2025-12-26T16:27:53.722465,227919122
RACCESS_001219,DEV_00168,RES_0010,delete,allowed,2026-01-02T07:27:53.722473,974365
RACCESS_001220,DEV_00243,RES_0037,execute,allowed,2025-12-29T19:27:53.722481,142518569
RACCESS_001221,DEV_00143,RES_0066,write,allowed,2025-12-31T15:27:53.722493,966103417
RACCESS_001222,DEV_00044,RES_0010,delete,allowed,2025-12-29T10:27:53.722501,332569393
RACCESS_001223,DEV_00162,RES_0029,write,allowed,2025-12-27T08:27:53.722513,772650540
RACCESS_001224,DEV_00168,RES_0052,write,denied,2026-01-02T13:27:53.722526,110398678
RACCESS_001225,DEV_00116,RES_0066,delete,allowed,2025-12-27T17:27:53.722534,465101366
RACCESS_001226,DEV_00135,RES_0053,delete,allowed,2026-01-02T13:27:53.722543,753551392
RACCESS_001227,DEV_00260,RES_0045,write,denied,2026-01-01T01:27:53.722551,584038476
RACCESS_001228,DEV_00085,RES_0038,execute,allowed,2025-12-31T16:27:53.722559,152695167
RACCESS_001229,DEV_00115,RES_0052,write,denied,2025-12-27T01:27:53.722567,544515820
RACCESS_001230,DEV_00085,RES_0040,delete,allowed,2026-01-01T19:27:53.722575,103473733
RACCESS_001231,DEV_00142,RES_0004,execute,allowed,2025-12-30T19:27:53.722584,807635615
RACCESS_001232,DEV_00027,RES_0001,read,allowed,2025-12-27T08:27:53.722592,305705951
RACCESS_001233,DEV_00240,RES_0012,read,denied,2026-01-01T02:27:53.722601,37735441
RACCESS_001234,DEV_00056,RES_0008,read,denied,2026-01-01T03:27:53.722609,890045108
RACCESS_001235,DEV_00268,RES_0023,read,allowed,2025-12-29T17:27:53.722617,793422450
RACCESS_001236,DEV_00201,RES_0035,read,denied,2025-12-27T11:27:53.722625,704564149
RACCESS_001237,DEV_00003,RES_0029,execute,allowed,2025-12-27T03:27:53.722634,513816494
RACCESS_001238,DEV_00020,RES_0038,write,allowed,2026-01-02T13:27:53.722642,915774633
RACCESS_001239,DEV_00169,RES_0052,read,allowed,2026-01-01T15:27:53.722650,640674595
RACCESS_001240,DEV_00289,RES_0074,execute,allowed,2025-12-31T22:27:53.722658,389956950
RACCESS_001241,DEV_00129,RES_0062,read,allowed,2025-12-27T22:27:53.722666,226322123
RACCESS_001242,DEV_00187,RES_0079,delete,allowed,2026-01-01T08:27:53.722674,714918739
RACCESS_001243,DEV_00191,RES_0012,write,allowed,2026-01-01T10:27:53.722682,920727801
RACCESS_001244,DEV_00068,RES_0002,execute,allowed,2025-12-29T20:27:53.722693,751806423
RACCESS_001245,DEV_00165,RES_0000,read,allowed,2026-01-01T14:27:53.722706,661986699
RACCESS_001246,DEV_00155,RES_0027,read,allowed,2025-12-27T22:27:53.722714,325425368
RACCESS_001247,DEV_00228,RES_0010,execute,allowed,2025-12-30T17:27:53.722722,277431909
RACCESS_001248,DEV_00062,RES_0040,read,allowed,2025-12-29T13:27:53.722731,859236790
RACCESS_001249,DEV_00050,RES_0019,delete,allowed,2025-12-31T13:27:53.722739,456711099
RACCESS_001250,DEV_00014,RES_0015,write,allowed,2025-12-28T02:27:53.722747,194655009
RACCESS_001251,DEV_00235,RES_0000,read,allowed,2026-01-02T05:27:53.722755,176614462
RACCESS_001252,DEV_00129,RES_0001,write,allowed,2025-12-31T04:27:53.722763,874379968
RACCESS_001253,DEV_00166,RES_0054,execute,allowed,2025-12-29T17:27:53.722771,366098116
RACCESS_001254,DEV_00082,RES_0073,read,allowed,2025-12-29T10:27:53.722779,146328479
RACCESS_001255,DEV_00035,RES_0054,execute,allowed,2026-01-02T06:27:53.722787,570883648
RACCESS_001256,DEV_00100,RES_0018,write,allowed,2025-12-27T19:27:53.722798,142554088
RACCESS_001257,DEV_00182,RES_0000,write,allowed,2026-01-02T08:27:53.722807,831406605
RACCESS_001258,DEV_00025,RES_0010,execute,allowed,2025-12-28T22:27:53.722815,430660631
RACCESS_001259,DEV_00147,RES_0005,read,allowed,2025-12-26T18:27:53.722823,601876467
RACCESS_001260,DEV_00048,RES_0048,read,allowed,2025-12-31T15:27:53.722831,151938725
RACCESS_001261,DEV_00210,RES_0011,write,allowed,2025-12-31T15:27:53.722839,240271093
RACCESS_001262,DEV_00231,RES_0039,delete,allowed,2025-12-28T05:27:53.722847,859786535
RACCESS_001263,DEV_00292,RES_0055,write,allowed,2025-12-31T07:27:53.722858,273012445
RACCESS_001264,DEV_00248,RES_0005,execute,allowed,2025-12-30T16:27:53.722866,465005432
RACCESS_001265,DEV_00094,RES_0042,execute,allowed,2025-12-27T16:27:53.722875,458376362
RACCESS_001266,DEV_00270,RES_0053,write,denied,2025-12-30T02:27:53.722883,899942081
RACCESS_001267,DEV_00172,RES_0003,execute,allowed,2025-12-28T06:27:53.722891,141079656
RACCESS_001268,DEV_00119,RES_0049,read,allowed,2025-12-30T02:27:53.722899,184123845
RACCESS_001269,DEV_00098,RES_0027,read,allowed,2025-12-27T06:27:53.722908,879453206
RACCESS_001270,DEV_00265,RES_0053,write,denied,2025-12-26T18:27:53.722916,733759077
RACCESS_001271,DEV_00246,RES_0061,read,allowed,2025-12-28T10:27:53.722924,273430176
RACCESS_001272,DEV_00281,RES_0074,write,allowed,2025-12-31T17:27:53.722932,260605605
RACCESS_001273,DEV_00054,RES_0024,read,denied,2025-12-27T11:27:53.722940,974224459
RACCESS_001274,DEV_00235,RES_0072,read,allowed,2026-01-02T01:27:53.722951,466848511
RACCESS_001275,DEV_00180,RES_0044,write,allowed,2026-01-01T14:27:53.722959,481636894
RACCESS_001276,DEV_00154,RES_0074,execute,allowed,2025-12-29T13:27:53.722967,581936246
RACCESS_001277,DEV_00159,RES_0055,execute,allowed,2025-12-27T06:27:53.722981,305977089
RACCESS_001278,DEV_00234,RES_0013,delete,denied,2025-12-31T06:27:53.722989,707736175
RACCESS_001279,DEV_00191,RES_0011,execute,allowed,2025-12-28T11:27:53.722998,181003428
RACCESS_001280,DEV_00137,RES_0000,delete,allowed,2025-12-31T00:27:53.723015,490895807
RACCESS_001281,DEV_00231,RES_0018,write,allowed,2025-12-31T07:27:53.723023,243620614
RACCESS_001282,DEV_00104,RES_0048,read,allowed,2025-12-31T09:27:53.723032,311094823
RACCESS_001283,DEV_00163,RES_0054,delete,allowed,2025-12-29T14:27:53.723043,531080354
RACCESS_001284,DEV_00040,RES_0011,delete,allowed,2025-12-29T17:27:53.723051,769107415
RACCESS_001285,DEV_00246,RES_0028,read,denied,2025-12-31T11:27:53.723060,275673804
RACCESS_001286,DEV_00034,RES_0048,read,allowed,2025-12-29T14:27:53.723068,179418112
RACCESS_001287,DEV_00026,RES_0061,read,allowed,2026-01-02T07:27:53.723076,82047464
RACCESS_001288,DEV_00143,RES_0017,execute,allowed,2025-12-26T20:27:53.723087,783342161
RACCESS_001289,DEV_00088,RES_0051,write,allowed,2026-01-02T03:27:53.723096,834227394
RACCESS_001290,DEV_00171,RES_0063,read,allowed,2025-12-31T01:27:53.723104,441182877
RACCESS_001291,DEV_00128,RES_0021,delete,allowed,2025-12-27T22:27:53.723112,674253391
RACCESS_001292,DEV_00140,RES_0042,execute,allowed,2025-12-27T11:27:53.723120,455782018
RACCESS_001293,DEV_00211,RES_0072,read,allowed,2025-12-27T10:27:53.723128,589603310
RACCESS_001294,DEV_00068,RES_0043,read,allowed,2026-01-01T20:27:53.723136,430265788
RACCESS_001295,DEV_00055,RES_0061,read,allowed,2025-12-28T11:27:53.723144,938389444
RACCESS_001296,DEV_00058,RES_0035,execute,allowed,2025-12-27T21:27:53.723153,343497976
RACCESS_001297,DEV_00200,RES_0030,read,allowed,2026-01-02T04:27:53.723161,437843030
RACCESS_001298,DEV_00223,RES_0010,write,allowed,2026-01-01T11:27:53.723169,862913193
RACCESS_001299,DEV_00066,RES_0074,execute,denied,2025-12-29T06:27:53.723177,684215734
RACCESS_001300,DEV_00195,RES_0066,write,allowed,2025-12-29T15:27:53.723185,85398648
RACCESS_001301,DEV_00069,RES_0024,delete,allowed,2025-12-29T03:27:53.723193,765722017
RACCESS_001302,DEV_00060,RES_0009,write,allowed,2025-12-31T12:27:53.723205,637790640
RACCESS_001303,DEV_00099,RES_0004,read,denied,2025-12-26T17:27:53.723213,372995403
RACCESS_001304,DEV_00267,RES_0018,write,allowed,2026-01-02T15:27:53.723222,6897451
RACCESS_001305,DEV_00296,RES_0034,execute,allowed,2025-12-28T01:27:53.723230,87650546
RACCESS_001306,DEV_00284,RES_0053,delete,allowed,2025-12-26T18:27:53.723239,712211181
RACCESS_001307,DEV_00217,RES_0011,execute,allowed,2025-12-27T19:27:53.723247,735598354
RACCESS_001308,DEV_00042,RES_0034,read,allowed,2025-12-27T19:27:53.723255,642149179
RACCESS_001309,DEV_00065,RES_0008,write,allowed,2025-12-31T13:27:53.723263,798333190
RACCESS_001310,DEV_00007,RES_0070,write,allowed,2025-12-31T09:27:53.723271,781930278
RACCESS_001311,DEV_00220,RES_0025,execute,allowed,2025-12-28T16:27:53.723280,683296385
RACCESS_001312,DEV_00192,RES_0051,execute,allowed,2025-12-30T23:27:53.723288,193238266
RACCESS_001313,DEV_00017,RES_0075,delete,allowed,2026-01-01T01:27:53.723297,174904791
RACCESS_001314,DEV_00231,RES_0040,read,denied,2025-12-30T11:27:53.723305,308523142
RACCESS_001315,DEV_00216,RES_0041,execute,allowed,2026-01-01T12:27:53.723313,749201222
RACCESS_001316,DEV_00214,RES_0018,delete,denied,2025-12-30T11:27:53.723322,661302132
RACCESS_001317,DEV_00037,RES_0051,delete,allowed,2025-12-30T12:27:53.723330,635065807
RACCESS_001318,DEV_00033,RES_0035,delete,allowed,2025-12-28T02:27:53.723339,904791036
