event_id,device_id,process_name,process_id,parent_process_id,command_line,user_id,timestamp,severity,outcome
PROC_000543,DEV_00165,winlogon.exe,2540,7145,C:\Windows\System32\winlogon.exe /param 62,USR_0120,2025-12-30T05:27:53.758472,low,success
PROC_000544,DEV_00224,firefox.exe,3644,2949,C:\Windows\System32\firefox.exe /param 90,USR_0088,2025-12-29T18:27:53.758483,medium,denied
PROC_000545,DEV_00295,lsass.exe,9021,5137,C:\Windows\System32\lsass.exe /param 46,USR_0130,2025-12-29T10:27:53.758492,low,success
PROC_000546,DEV_00103,svchost.exe,8187,7358,C:\Windows\System32\svchost.exe /param 39,USR_0063,2025-12-30T23:27:53.758501,medium,success
PROC_000547,DEV_00138,winlogon.exe,8256,270,C:\Windows\System32\winlogon.exe /param 8,USR_0112,2025-12-30T12:27:53.758510,low,denied
PROC_000548,DEV_00087,firefox.exe,3541,5822,C:\Windows\System32\firefox.exe /param 18,USR_0004,2026-01-01T23:27:53.758525,medium,success
PROC_000549,DEV_00107,firefox.exe,6405,9709,C:\Windows\System32\firefox.exe /param 38,USR_0099,2025-12-30T15:27:53.758534,low,denied
PROC_000550,DEV_00291,lsass.exe,178,5034,C:\Windows\System32\lsass.exe /param 3,USR_0028,2025-12-28T22:27:53.758543,low,denied
PROC_000551,DEV_00213,lsass.exe,626,187,C:\Windows\System32\lsass.exe /param 29,USR_0079,2025-12-27T13:27:53.758552,low,denied
PROC_000552,DEV_00034,lsass.exe,9472,2725,C:\Windows\System32\lsass.exe /param 51,USR_0075,2025-12-30T10:27:53.758565,low,success
PROC_000553,DEV_00286,explorer.exe,8939,6244,C:\Windows\System32\explorer.exe /param 60,USR_0040,2025-12-30T15:27:53.758573,low,success
PROC_000554,DEV_00112,wmiexec.py,7100,6019,C:\Windows\System32\wmiexec.py /param 70,USR_0128,2025-12-28T02:27:53.758582,critical,denied
PROC_000555,DEV_00151,firefox.exe,7174,8294,C:\Windows\System32\firefox.exe /param 40,USR_0022,2025-12-27T16:27:53.758590,medium,success
PROC_000556,DEV_00076,winlogon.exe,3153,7610,C:\Windows\System32\winlogon.exe /param 27,USR_0020,2026-01-01T12:27:53.758600,low,success
PROC_000557,DEV_00286,chrome.exe,8441,191,C:\Windows\System32\chrome.exe /param 97,USR_0071,2026-01-01T12:27:53.758608,low,denied
PROC_000558,DEV_00105,winlogon.exe,174,8376,C:\Windows\System32\winlogon.exe /param 55,USR_0060,2025-12-31T22:27:53.758617,medium,denied
PROC_000559,DEV_00202,lsass.exe,9635,3685,C:\Windows\System32\lsass.exe /param 15,USR_0150,2025-12-28T11:27:53.758626,medium,denied
PROC_000560,DEV_00127,winlogon.exe,4311,2082,C:\Windows\System32\winlogon.exe /param 80,USR_0126,2025-12-31T20:27:53.758635,low,success
PROC_000561,DEV_00077,svchost.exe,5039,8526,C:\Windows\System32\svchost.exe /param 53,USR_0118,2025-12-28T01:27:53.758644,low,success
PROC_000562,DEV_00269,svchost.exe,9186,4162,C:\Windows\System32\svchost.exe /param 67,USR_0028,2025-12-30T12:27:53.758653,medium,denied
PROC_000563,DEV_00091,lsass.exe,2685,1337,C:\Windows\System32\lsass.exe /param 48,USR_0066,2025-12-29T06:27:53.758666,low,denied
PROC_000564,DEV_00231,svchost.exe,2555,10000,C:\Windows\System32\svchost.exe /param 68,USR_0107,2026-01-01T08:27:53.758675,medium,denied
PROC_000565,DEV_00273,chrome.exe,3110,9405,C:\Windows\System32\chrome.exe /param 32,USR_0058,2026-01-01T07:27:53.758687,low,success
PROC_000566,DEV_00237,explorer.exe,2206,3499,C:\Windows\System32\explorer.exe /param 92,USR_0089,2025-12-28T11:27:53.758696,medium,success
PROC_000567,DEV_00146,chrome.exe,9084,1102,C:\Windows\System32\chrome.exe /param 23,USR_0010,2025-12-29T18:27:53.758706,low,denied
PROC_000568,DEV_00007,svchost.exe,1191,4699,C:\Windows\System32\svchost.exe /param 1,USR_0067,2026-01-01T11:27:53.758715,medium,denied
PROC_000569,DEV_00030,svchost.exe,4956,607,C:\Windows\System32\svchost.exe /param 2,USR_0079,2025-12-29T19:27:53.758724,low,denied
PROC_000570,DEV_00093,svchost.exe,5230,4658,C:\Windows\System32\svchost.exe /param 49,USR_0015,2025-12-29T09:27:53.758733,medium,denied
PROC_000571,DEV_00092,chrome.exe,4179,4945,C:\Windows\System32\chrome.exe /param 89,USR_0096,2025-12-28T02:27:53.758742,low,success
PROC_000572,DEV_00294,chrome.exe,4037,101,C:\Windows\System32\chrome.exe /param 73,USR_0081,2025-12-29T10:27:53.758750,medium,denied
PROC_000573,DEV_00186,firefox.exe,7352,6670,C:\Windows\System32\firefox.exe /param 84,USR_0078,2025-12-28T12:27:53.758760,low,success
PROC_000574,DEV_00117,chrome.exe,221,7948,C:\Windows\System32\chrome.exe /param 38,USR_0112,2025-12-31T23:27:53.758768,low,denied
PROC_000575,DEV_00293,explorer.exe,171,6920,C:\Windows\System32\explorer.exe /param 82,USR_0138,2025-12-31T10:27:53.758777,medium,denied
PROC_000576,DEV_00257,winlogon.exe,6584,3271,C:\Windows\System32\winlogon.exe /param 13,USR_0112,2026-01-01T22:27:53.758786,medium,denied
PROC_000577,DEV_00129,lsass.exe,8116,7005,C:\Windows\System32\lsass.exe /param 56,USR_0009,2025-12-30T23:27:53.758795,low,success
PROC_000578,DEV_00164,winlogon.exe,2997,5588,C:\Windows\System32\winlogon.exe /param 18,USR_0016,2025-12-29T09:27:53.758804,low,success
PROC_000579,DEV_00161,chrome.exe,4535,2141,C:\Windows\System32\chrome.exe /param 88,USR_0046,2026-01-02T00:27:53.758813,low,denied
PROC_000580,DEV_00258,chrome.exe,1532,4528,C:\Windows\System32\chrome.exe /param 43,USR_0126,2025-12-27T15:27:53.758822,medium,denied
PROC_000581,DEV_00206,impacket,635,7956,C:\Windows\System32\impacket /param 30,USR_0120,2025-12-29T00:27:53.758831,critical,success
PROC_000582,DEV_00062,svchost.exe,2760,559,C:\Windows\System32\svchost.exe /param 40,USR_0032,2025-12-31T18:27:53.758840,medium,denied
PROC_000583,DEV_00121,explorer.exe,1955,9556,C:\Windows\System32\explorer.exe /param 32,USR_0028,2025-12-28T22:27:53.758866,medium,success
PROC_000584,DEV_00244,explorer.exe,4290,3130,C:\Windows\System32\explorer.exe /param 14,USR_0074,2026-01-02T11:27:53.758878,medium,success
PROC_000585,DEV_00022,explorer.exe,2223,8313,C:\Windows\System32\explorer.exe /param 31,USR_0067,2025-12-28T05:27:53.758887,low,denied
PROC_000586,DEV_00097,firefox.exe,5304,7335,C:\Windows\System32\firefox.exe /param 87,USR_0127,2025-12-30T08:27:53.758896,medium,denied
PROC_000587,DEV_00097,winlogon.exe,9867,5320,C:\Windows\System32\winlogon.exe /param 37,USR_0017,2025-12-31T22:27:53.758905,low,denied
PROC_000588,DEV_00090,explorer.exe,6582,9649,C:\Windows\System32\explorer.exe /param 56,USR_0049,2025-12-29T11:27:53.758915,low,denied
PROC_000589,DEV_00190,firefox.exe,802,4662,C:\Windows\System32\firefox.exe /param 25,USR_0132,2025-12-29T11:27:53.758924,low,denied
PROC_000590,DEV_00094,chrome.exe,1489,9126,C:\Windows\System32\chrome.exe /param 95,USR_0111,2026-01-02T09:27:53.758932,medium,denied
PROC_000591,DEV_00104,explorer.exe,6005,9314,C:\Windows\System32\explorer.exe /param 96,USR_0071,2025-12-28T02:27:53.758944,low,success
PROC_000592,DEV_00126,firefox.exe,6950,5293,C:\Windows\System32\firefox.exe /param 52,USR_0088,2025-12-29T08:27:53.758953,medium,denied
PROC_000593,DEV_00203,explorer.exe,2784,5536,C:\Windows\System32\explorer.exe /param 32,USR_0055,2025-12-28T17:27:53.758963,low,success
PROC_000594,DEV_00053,winlogon.exe,8311,7666,C:\Windows\System32\winlogon.exe /param 40,USR_0032,2025-12-30T09:27:53.758972,medium,denied
PROC_000595,DEV_00135,explorer.exe,3136,5265,C:\Windows\System32\explorer.exe /param 91,USR_0019,2026-01-02T08:27:53.758986,medium,denied
PROC_000596,DEV_00280,svchost.exe,1315,7574,C:\Windows\System32\svchost.exe /param 95,USR_0074,2025-12-29T23:27:53.758996,low,denied
PROC_000597,DEV_00222,winlogon.exe,7059,4908,C:\Windows\System32\winlogon.exe /param 68,USR_0147,2025-12-26T22:27:53.759014,low,denied
PROC_000598,DEV_00103,explorer.exe,3127,3507,C:\Windows\System32\explorer.exe /param 97,USR_0017,2025-12-27T03:27:53.759023,low,denied
PROC_000599,DEV_00203,winlogon.exe,9846,5714,C:\Windows\System32\winlogon.exe /param 45,USR_0053,2025-12-29T13:27:53.759032,medium,success
PROC_000600,DEV_00210,winlogon.exe,2060,9360,C:\Windows\System32\winlogon.exe /param 61,USR_0111,2025-12-29T23:27:53.759041,low,denied
PROC_000601,DEV_00014,explorer.exe,5857,2083,C:\Windows\System32\explorer.exe /param 81,USR_0022,2025-12-31T09:27:53.759050,low,success
PROC_000602,DEV_00267,winlogon.exe,8215,925,C:\Windows\System32\winlogon.exe /param 73,USR_0068,2026-01-01T23:27:53.759063,low,denied
PROC_000603,DEV_00284,winlogon.exe,6068,8017,C:\Windows\System32\winlogon.exe /param 87,USR_0049,2025-12-29T04:27:53.759072,low,success
PROC_000604,DEV_00184,chrome.exe,7160,2446,C:\Windows\System32\chrome.exe /param 82,USR_0139,2025-12-31T16:27:53.759082,low,denied
PROC_000605,DEV_00008,wmiexec.py,1940,1881,C:\Windows\System32\wmiexec.py /param 54,USR_0130,2026-01-02T14:27:53.759091,critical,success
PROC_000606,DEV_00049,explorer.exe,7745,6127,C:\Windows\System32\explorer.exe /param 96,USR_0038,2025-12-29T03:27:53.759100,low,success
PROC_000607,DEV_00080,explorer.exe,777,7298,C:\Windows\System32\explorer.exe /param 74,USR_0141,2025-12-31T22:27:53.759109,medium,success
PROC_000608,DEV_00218,svchost.exe,5481,1074,C:\Windows\System32\svchost.exe /param 52,USR_0124,2025-12-27T04:27:53.759118,low,success
PROC_000609,DEV_00214,svchost.exe,7438,1442,C:\Windows\System32\svchost.exe /param 22,USR_0020,2026-01-01T15:27:53.759127,low,success
PROC_000610,DEV_00266,explorer.exe,7480,518,C:\Windows\System32\explorer.exe /param 66,USR_0060,2025-12-27T11:27:53.759136,low,denied
PROC_000611,DEV_00057,lsass.exe,5030,8321,C:\Windows\System32\lsass.exe /param 57,USR_0025,2025-12-31T13:27:53.759145,low,denied
PROC_000612,DEV_00019,svchost.exe,5920,7580,C:\Windows\System32\svchost.exe /param 80,USR_0022,2025-12-31T11:27:53.759155,medium,denied
PROC_000613,DEV_00192,svchost.exe,8253,7213,C:\Windows\System32\svchost.exe /param 89,USR_0084,2026-01-02T15:27:53.759166,medium,success
PROC_000614,DEV_00238,chrome.exe,4775,2675,C:\Windows\System32\chrome.exe /param 23,USR_0059,2025-12-27T00:27:53.759176,low,denied
PROC_000615,DEV_00237,chrome.exe,5695,7674,C:\Windows\System32\chrome.exe /param 32,USR_0031,2025-12-28T22:27:53.759187,low,success
PROC_000616,DEV_00091,firefox.exe,4792,5029,C:\Windows\System32\firefox.exe /param 5,USR_0143,2025-12-28T14:27:53.759196,medium,denied
PROC_000617,DEV_00058,winlogon.exe,8438,9876,C:\Windows\System32\winlogon.exe /param 0,USR_0087,2026-01-01T03:27:53.759205,low,denied
PROC_000618,DEV_00294,chrome.exe,4798,9089,C:\Windows\System32\chrome.exe /param 66,USR_0118,2026-01-01T21:27:53.759214,low,success
PROC_000619,DEV_00211,firefox.exe,3150,5417,C:\Windows\System32\firefox.exe /param 99,USR_0020,2025-12-30T12:27:53.759223,medium,denied
PROC_000620,DEV_00178,chrome.exe,6546,6535,C:\Windows\System32\chrome.exe /param 30,USR_0020,2025-12-29T00:27:53.759232,low,denied
PROC_000621,DEV_00239,chrome.exe,3912,563,C:\Windows\System32\chrome.exe /param 95,USR_0097,2026-01-01T09:27:53.759241,low,success
PROC_000622,DEV_00047,chrome.exe,4235,2730,C:\Windows\System32\chrome.exe /param 27,USR_0029,2025-12-27T13:27:53.759252,low,denied
PROC_000623,DEV_00218,explorer.exe,5749,8450,C:\Windows\System32\explorer.exe /param 62,USR_0078,2025-12-27T11:27:53.759262,low,denied
PROC_000624,DEV_00183,explorer.exe,570,2632,C:\Windows\System32\explorer.exe /param 74,USR_0002,2025-12-31T12:27:53.759271,low,denied
PROC_000625,DEV_00202,lsass.exe,7974,5180,C:\Windows\System32\lsass.exe /param 15,USR_0144,2025-12-31T03:27:53.759280,low,denied
PROC_000626,DEV_00232,svchost.exe,8797,7998,C:\Windows\System32\svchost.exe /param 72,USR_0140,2025-12-29T00:27:53.759288,low,success
PROC_000627,DEV_00039,svchost.exe,7286,9156,C:\Windows\System32\svchost.exe /param 84,USR_0091,2025-12-27T00:27:53.759297,low,success
PROC_000628,DEV_00039,impacket,2714,6778,C:\Windows\System32\impacket /param 10,USR_0033,2025-12-29T14:27:53.759306,critical,success
PROC_000629,DEV_00145,ncat. exe,2871,6315,C:\Windows\System32\ncat. exe /param 3,USR_0038,2025-12-29T10:27:53.759314,critical,success
PROC_000630,DEV_00151,firefox.exe,2398,5109,C:\Windows\System32\firefox.exe /param 75,USR_0082,2025-12-28T08:27:53.759328,medium,success
PROC_000631,DEV_00221,lsass.exe,282,2413,C:\Windows\System32\lsass.exe /param 6,USR_0056,2025-12-31T11:27:53.759337,low,success
PROC_000632,DEV_00174,svchost.exe,8501,5913,C:\Windows\System32\svchost.exe /param 3,USR_0055,2025-12-28T19:27:53.759346,low,denied
PROC_000633,DEV_00006,lsass.exe,6024,8232,C:\Windows\System32\lsass.exe /param 41,USR_0029,2025-12-30T22:27:53.759355,low,success
PROC_000634,DEV_00140,lsass.exe,8155,6571,C:\Windows\System32\lsass.exe /param 7,USR_0016,2025-12-29T07:27:53.759364,low,denied
PROC_000635,DEV_00235,svchost.exe,196,6454,C:\Windows\System32\svchost.exe /param 51,USR_0094,2025-12-30T00:27:53.759373,low,denied
PROC_000636,DEV_00094,winlogon.exe,3183,7739,C:\Windows\System32\winlogon.exe /param 10,USR_0102,2025-12-30T11:27:53.759382,low,success
PROC_000637,DEV_00127,lsass.exe,3342,5783,C:\Windows\System32\lsass.exe /param 59,USR_0007,2026-01-02T06:27:53.759391,medium,success
PROC_000638,DEV_00238,impacket,9571,1474,C:\Windows\System32\impacket /param 57,USR_0072,2026-01-01T15:27:53.759399,critical,denied
PROC_000639,DEV_00261,explorer.exe,9141,7270,C:\Windows\System32\explorer.exe /param 93,USR_0053,2026-01-01T17:27:53.759408,medium,denied
PROC_000640,DEV_00219,explorer.exe,4260,7376,C:\Windows\System32\explorer.exe /param 46,USR_0125,2025-12-29T19:27:53.759417,low,success
PROC_000641,DEV_00039,firefox.exe,277,1395,C:\Windows\System32\firefox.exe /param 60,USR_0017,2026-01-01T13:27:53.759430,low,success
PROC_000642,DEV_00201,svchost.exe,2380,7449,C:\Windows\System32\svchost.exe /param 58,USR_0037,2025-12-27T21:27:53.759438,medium,success
PROC_000643,DEV_00264,lsass.exe,5537,1663,C:\Windows\System32\lsass.exe /param 93,USR_0035,2025-12-31T23:27:53.759447,medium,denied
PROC_000644,DEV_00145,chrome.exe,1054,9774,C:\Windows\System32\chrome.exe /param 27,USR_0072,2025-12-29T09:27:53.759456,medium,denied
PROC_000645,DEV_00151,lsass.exe,7240,9846,C:\Windows\System32\lsass.exe /param 0,USR_0051,2025-12-26T18:27:53.759465,medium,denied
PROC_000646,DEV_00125,winlogon.exe,1116,6061,C:\Windows\System32\winlogon.exe /param 57,USR_0005,2025-12-30T20:27:53.759474,low,success
PROC_000647,DEV_00232,winlogon.exe,1149,3164,C:\Windows\System32\winlogon.exe /param 59,USR_0131,2026-01-01T23:27:53.759486,low,denied
PROC_000648,DEV_00060,explorer.exe,8329,8914,C:\Windows\System32\explorer.exe /param 81,USR_0143,2026-01-01T14:27:53.759494,medium,success
PROC_000649,DEV_00289,mimikatz. exe,7362,8480,C:\Windows\System32\mimikatz. exe /param 47,USR_0084,2025-12-29T04:27:53.759503,critical,denied
PROC_000650,DEV_00170,explorer.exe,7480,1528,C:\Windows\System32\explorer.exe /param 80,USR_0041,2026-01-02T05:27:53.759512,low,success
PROC_000651,DEV_00118,svchost.exe,1967,2577,C:\Windows\System32\svchost.exe /param 40,USR_0073,2025-12-27T16:27:53.759521,medium,denied
PROC_000652,DEV_00003,firefox.exe,4032,5148,C:\Windows\System32\firefox.exe /param 68,USR_0094,2025-12-31T16:27:53.759530,low,denied
PROC_000653,DEV_00269,explorer.exe,7598,7088,C:\Windows\System32\explorer.exe /param 60,USR_0074,2025-12-27T15:27:53.759538,medium,denied
PROC_000654,DEV_00232,chrome.exe,8238,1591,C:\Windows\System32\chrome.exe /param 18,USR_0094,2026-01-02T06:27:53.759550,medium,success
PROC_000655,DEV_00242,mimikatz. exe,9991,1842,C:\Windows\System32\mimikatz. exe /param 10,USR_0030,2025-12-29T08:27:53.759562,critical,denied
PROC_000656,DEV_00102,winlogon.exe,5489,4745,C:\Windows\System32\winlogon.exe /param 53,USR_0045,2025-12-27T18:27:53.759570,medium,denied
PROC_000657,DEV_00021,winlogon.exe,3115,8340,C:\Windows\System32\winlogon.exe /param 26,USR_0148,2025-12-29T07:27:53.759579,low,denied
PROC_000658,DEV_00228,firefox.exe,3143,8928,C:\Windows\System32\firefox.exe /param 45,USR_0066,2026-01-02T12:27:53.759588,medium,denied
PROC_000659,DEV_00057,firefox.exe,9198,1744,C:\Windows\System32\firefox.exe /param 55,USR_0041,2026-01-01T17:27:53.759597,low,denied
PROC_000660,DEV_00079,svchost.exe,3788,1747,C:\Windows\System32\svchost.exe /param 39,USR_0017,2026-01-02T15:27:53.759606,low,denied
PROC_000661,DEV_00200,explorer.exe,6906,1575,C:\Windows\System32\explorer.exe /param 18,USR_0048,2026-01-02T15:27:53.759618,medium,denied
PROC_000662,DEV_00220,winlogon.exe,5359,6120,C:\Windows\System32\winlogon.exe /param 87,USR_0096,2025-12-29T11:27:53.759626,low,denied
PROC_000663,DEV_00008,firefox.exe,7343,6387,C:\Windows\System32\firefox.exe /param 46,USR_0087,2026-01-02T07:27:53.759635,medium,denied
PROC_000664,DEV_00224,impacket,2289,3662,C:\Windows\System32\impacket /param 48,USR_0073,2025-12-28T14:27:53.759643,critical,denied
PROC_000665,DEV_00285,chrome.exe,9340,276,C:\Windows\System32\chrome.exe /param 61,USR_0109,2025-12-28T13:27:53.759652,low,success
PROC_000666,DEV_00154,firefox.exe,2690,3371,C:\Windows\System32\firefox.exe /param 41,USR_0028,2026-01-01T11:27:53.759660,medium,success
PROC_000667,DEV_00086,chrome.exe,5700,8857,C:\Windows\System32\chrome.exe /param 15,USR_0082,2025-12-31T18:27:53.759669,medium,denied
PROC_000668,DEV_00236,explorer.exe,1333,5791,C:\Windows\System32\explorer.exe /param 15,USR_0115,2025-12-29T01:27:53.759678,low,denied
PROC_000669,DEV_00257,svchost.exe,5952,6000,C:\Windows\System32\svchost.exe /param 9,USR_0057,2025-12-29T21:27:53.759687,low,success
PROC_000670,DEV_00091,chrome.exe,3740,5848,C:\Windows\System32\chrome.exe /param 10,USR_0073,2026-01-02T05:27:53.759695,low,success
PROC_000671,DEV_00258,impacket,9234,7685,C:\Windows\System32\impacket /param 65,USR_0081,2026-01-02T00:27:53.759704,critical,denied
PROC_000672,DEV_00186,chrome.exe,3033,8523,C:\Windows\System32\chrome.exe /param 27,USR_0136,2025-12-29T15:27:53.759713,medium,denied
PROC_000673,DEV_00129,explorer.exe,4040,7006,C:\Windows\System32\explorer.exe /param 59,USR_0148,2025-12-30T23:27:53.759724,medium,success
PROC_000674,DEV_00097,firefox.exe,6340,4607,C:\Windows\System32\firefox.exe /param 19,USR_0037,2025-12-31T06:27:53.759732,medium,success
PROC_000675,DEV_00155,explorer.exe,7689,3034,C:\Windows\System32\explorer.exe /param 17,USR_0093,2025-12-28T04:27:53.759742,low,success
PROC_000676,DEV_00098,firefox.exe,2269,7940,C:\Windows\System32\firefox.exe /param 64,USR_0029,2025-12-27T04:27:53.759750,medium,denied
PROC_000677,DEV_00094,winlogon.exe,9454,5621,C:\Windows\System32\winlogon.exe /param 49,USR_0024,2025-12-28T17:27:53.759759,medium,denied
PROC_000678,DEV_00248,lsass.exe,1453,3453,C:\Windows\System32\lsass.exe /param 93,USR_0099,2025-12-29T03:27:53.759767,low,success
PROC_000679,DEV_00077,impacket,3571,3364,C:\Windows\System32\impacket /param 51,USR_0008,2025-12-29T09:27:53.759779,critical,denied
PROC_000680,DEV_00019,winlogon.exe,9953,4705,C:\Windows\System32\winlogon.exe /param 93,USR_0089,2025-12-30T21:27:53.759791,medium,success
PROC_000681,DEV_00180,svchost.exe,9604,9287,C:\Windows\System32\svchost.exe /param 3,USR_0082,2025-12-31T01:27:53.759800,medium,success
PROC_000682,DEV_00281,firefox.exe,7232,9911,C:\Windows\System32\firefox.exe /param 40,USR_0123,2025-12-26T23:27:53.759810,low,denied
PROC_000683,DEV_00077,winlogon.exe,5199,5708,C:\Windows\System32\winlogon.exe /param 84,USR_0129,2025-12-31T13:27:53.759818,medium,success
PROC_000684,DEV_00180,firefox.exe,3062,573,C:\Windows\System32\firefox.exe /param 51,USR_0049,2025-12-28T00:27:53.759829,low,denied
PROC_000685,DEV_00031,chrome.exe,5781,9925,C:\Windows\System32\chrome.exe /param 23,USR_0020,2025-12-28T02:27:53.759838,low,success
PROC_000686,DEV_00193,winlogon.exe,5569,2303,C:\Windows\System32\winlogon.exe /param 97,USR_0096,2025-12-26T23:27:53.759848,medium,denied
PROC_000687,DEV_00145,lsass.exe,5979,7751,C:\Windows\System32\lsass.exe /param 32,USR_0139,2026-01-02T13:27:53.759856,low,denied
PROC_000688,DEV_00197,winlogon.exe,8771,9967,C:\Windows\System32\winlogon.exe /param 85,USR_0094,2025-12-27T04:27:53.759865,medium,success
PROC_000689,DEV_00175,explorer.exe,4133,8817,C:\Windows\System32\explorer.exe /param 56,USR_0078,2025-12-27T20:27:53.759874,low,denied
PROC_000690,DEV_00051,lsass.exe,6646,572,C:\Windows\System32\lsass.exe /param 18,USR_0015,2026-01-02T06:27:53.759884,medium,denied
PROC_000691,DEV_00107,winlogon.exe,285,947,C:\Windows\System32\winlogon.exe /param 59,USR_0147,2025-12-29T14:27:53.759892,medium,denied
PROC_000692,DEV_00264,lsass.exe,6518,6066,C:\Windows\System32\lsass.exe /param 87,USR_0021,2025-12-27T16:27:53.759901,medium,success
